fold,mse,rmse,mae,spear,pear,model_type,n_final_feats,feat_sel,model_class
4,0.0011193432663212,0.0334565877865815,0.0265685128345668,0.7276351979673514,0.8055778166610643,linear_sfm_ridge,30,linear_sfm,ridge
0,0.0009846302826816,0.031378819013495,0.0229256364602389,0.8094786727375051,0.8367299689924792,linear_sfm_et,30,linear_sfm,et
1,0.0006573318262231,0.0256384833058271,0.0185722793586103,0.8190238002635477,0.873149910795145,linear_sfm_et,30,linear_sfm,et
2,0.0009556734575445,0.0309139686475954,0.0228441404799759,0.7742104216475351,0.8107464714078196,linear_sfm_et,30,linear_sfm,et
3,0.0011713118061383,0.0342244328826401,0.0246438588830779,0.7513572702628019,0.8257627105633014,linear_sfm_et,30,linear_sfm,et
4,0.0007749903674625,0.0278386488081323,0.020316070342247,0.7982673146662196,0.8736704399311819,linear_sfm_et,30,linear_sfm,et
0,0.0014390690053488,0.0379350630070496,0.0267516510652547,0.7013993912440935,0.7365843165841467,linear_sfm_xgb,30,linear_sfm,xgb
1,0.0009423507464356,0.0306977319428593,0.0225467992000644,0.7667971620325085,0.8291346568521869,linear_sfm_xgb,30,linear_sfm,xgb
2,0.0011007331992361,0.0331772994566485,0.0254386463824031,0.742442110343027,0.7805052519956288,linear_sfm_xgb,30,linear_sfm,xgb
3,0.0010616806627261,0.0325834415420796,0.0232309933638604,0.7932428023312014,0.8316487679348179,linear_sfm_xgb,30,linear_sfm,xgb
4,0.0010876125982571,0.0329789720618632,0.0252326218943216,0.7240144630618294,0.812613738720817,linear_sfm_xgb,30,linear_sfm,xgb
0,0.0012618038393522,0.0355218783195963,0.0253514030069689,0.7247913427058569,0.7771921959820021,linear_sfm_lgbm,30,linear_sfm,lgbm
1,0.0006503410479844,0.0255017851921077,0.0183848192491886,0.8094658723633509,0.8749127382869832,linear_sfm_lgbm,30,linear_sfm,lgbm
2,0.0011568050551404,0.034011836985679,0.025784341680684,0.7213843804406445,0.7662780881994692,linear_sfm_lgbm,30,linear_sfm,lgbm
3,0.0009935277339222,0.0315202749658411,0.0227501775552159,0.8153677006116922,0.8490183958452493,linear_sfm_lgbm,30,linear_sfm,lgbm
4,0.0009158514940472,0.0302630384140008,0.0233468613646937,0.7502829589230255,0.8466270660471107,linear_sfm_lgbm,30,linear_sfm,lgbm
0,0.0010929064494521,0.0330591356428475,0.0235234547566759,0.7745339790257536,0.8128594114397963,linear_sfm_cb,30,linear_sfm,cb
1,0.0007411279207346,0.0272236647190398,0.0208382954894109,0.7886487395932444,0.8568854960839928,linear_sfm_cb,30,linear_sfm,cb
2,0.0009638719199227,0.0310462867332436,0.0230473111521352,0.7556582409274462,0.8063736648042295,linear_sfm_cb,30,linear_sfm,cb
3,0.0011021075322618,0.0331980049439993,0.0241895087609601,0.7913231734755607,0.8339147329384259,linear_sfm_cb,30,linear_sfm,cb
4,0.0008693351351433,0.0294844897385616,0.0220213321967473,0.7673606873144787,0.8546532532463053,linear_sfm_cb,30,linear_sfm,cb
0,0.0013276626449071,0.036437105331065,0.0296079370320558,0.7271685909260617,0.7544368682001168,ridge_sfm_linear,30,ridge_sfm,linear
1,0.0011606995931192,0.0340690415644351,0.0265924486727573,0.7377985113728777,0.7793994287386425,ridge_sfm_linear,30,ridge_sfm,linear
2,0.0010248001456466,0.0320124998343874,0.0260247020181296,0.7542216120447659,0.7928817938623127,ridge_sfm_linear,30,ridge_sfm,linear
3,0.0012634534984425,0.0355450910597028,0.0286601090630533,0.7422208629921916,0.7976325078464748,ridge_sfm_linear,30,ridge_sfm,linear
4,0.0010924205316917,0.0330517856051946,0.0263988552871806,0.7299307524470036,0.8105806298192171,ridge_sfm_linear,30,ridge_sfm,linear
0,0.0012880823410978,0.0358898640440149,0.029003698110399,0.7411370620329125,0.763249613892236,ridge_sfm_ridge,30,ridge_sfm,ridge
1,0.0011858351483911,0.0344359572016106,0.0270710861092314,0.7291809878277987,0.7722200249350157,ridge_sfm_ridge,30,ridge_sfm,ridge
2,0.0010079452589186,0.0317481536300727,0.0258226592813803,0.7520324632711578,0.7966077674442,ridge_sfm_ridge,30,ridge_sfm,ridge
3,0.0013075775248461,0.0361604414359969,0.0286889084827445,0.7498480743027993,0.791212851299304,ridge_sfm_ridge,30,ridge_sfm,ridge
4,0.0011193432663212,0.0334565877865815,0.0265685128345668,0.7276351979673514,0.8055778166610643,ridge_sfm_ridge,30,ridge_sfm,ridge
0,0.0010668564751843,0.032662768945457,0.0233568688557126,0.7975111947368698,0.8163598749903082,ridge_sfm_et,30,ridge_sfm,et
1,0.0006573318262231,0.0256384833058271,0.0185722793586103,0.8190238002635477,0.873149910795145,ridge_sfm_et,30,ridge_sfm,et
2,0.0009523099072524,0.0308595189083111,0.0224620702610552,0.7680662677653577,0.8113177850117803,ridge_sfm_et,30,ridge_sfm,et
3,0.0012254006389191,0.0350057229452433,0.0258851280826326,0.7428493383636373,0.8143147452651335,ridge_sfm_et,30,ridge_sfm,et
4,0.0007749903674625,0.0278386488081323,0.020316070342247,0.7982673146662196,0.8736704399311819,ridge_sfm_et,30,ridge_sfm,et
0,0.0015286135106272,0.0390974872674349,0.0287556558142238,0.7105748852738767,0.7221346753067566,ridge_sfm_xgb,30,ridge_sfm,xgb
1,0.0009423507464356,0.0306977319428593,0.0225467992000644,0.7667971620325085,0.8291346568521869,ridge_sfm_xgb,30,ridge_sfm,xgb
2,0.0010305177225694,0.0321016778777913,0.0248191560087186,0.7514039381349852,0.7938103488632947,ridge_sfm_xgb,30,ridge_sfm,xgb
3,0.0010581463345531,0.0325291612949543,0.0233421281551734,0.7926357036730701,0.8326801239393595,ridge_sfm_xgb,30,ridge_sfm,xgb
4,0.0010876125982571,0.0329789720618632,0.0252326218943216,0.7240144630618294,0.812613738720817,ridge_sfm_xgb,30,ridge_sfm,xgb
0,0.0011901960827761,0.0344992185821097,0.025029506681402,0.7292123402952306,0.7855339551425874,ridge_sfm_lgbm,30,ridge_sfm,lgbm
1,0.0006503410479844,0.0255017851921077,0.0183848192491886,0.8094658723633509,0.8749127382869832,ridge_sfm_lgbm,30,ridge_sfm,lgbm
2,0.0011143494043014,0.0333818723905878,0.0253374964257647,0.7444089236943155,0.7767190439337085,ridge_sfm_lgbm,30,ridge_sfm,lgbm
3,0.0011410180146434,0.0337789581639738,0.0249672123567402,0.7931145420513145,0.8214354421176921,ridge_sfm_lgbm,30,ridge_sfm,lgbm
4,0.0009158514940472,0.0302630384140008,0.0233468613646937,0.7502829589230255,0.8466270660471107,ridge_sfm_lgbm,30,ridge_sfm,lgbm
0,0.0011797009330164,0.0343467747105374,0.0247107686707157,0.7529933737498692,0.7890380406735045,ridge_sfm_cb,30,ridge_sfm,cb
1,0.0007411279207346,0.0272236647190398,0.0208382954894109,0.7886487395932444,0.8568854960839928,ridge_sfm_cb,30,ridge_sfm,cb
2,0.000938685745206,0.0306379788041905,0.0226475495040221,0.7564364149055647,0.8128269294871142,ridge_sfm_cb,30,ridge_sfm,cb
3,0.0012146400437535,0.0348516863832082,0.0254776240517114,0.7710281218547897,0.8096921022147172,ridge_sfm_cb,30,ridge_sfm,cb
4,0.0008693351351433,0.0294844897385616,0.0220213321967473,0.7673606873144787,0.8546532532463053,ridge_sfm_cb,30,ridge_sfm,cb
0,0.0012325387982872,0.035107531931015,0.0292905677620243,0.7190577278438162,0.7831143146879289,et_sfm_linear,30,et_sfm,linear
1,0.0012550331742478,0.0354264473839517,0.0286292861299278,0.7239018997433878,0.7775588899494447,et_sfm_linear,30,et_sfm,linear
2,0.0009930450906839,0.0315126179598573,0.0248108724751837,0.70174190101495,0.7985661971031941,et_sfm_linear,30,et_sfm,linear
3,0.0013206911665045,0.036341314870331,0.0290875864249831,0.6657649101516089,0.7862841157509879,et_sfm_linear,30,et_sfm,linear
4,0.0011836932471213,0.0344048433671967,0.027878088400561,0.6785351258010863,0.7942135913487087,et_sfm_linear,30,et_sfm,linear
0,0.0012024956459117,0.0346770189882547,0.0287338308835716,0.7199470581132453,0.789993715082079,et_sfm_ridge,30,et_sfm,ridge
1,0.0011883161530131,0.0344719618387637,0.0269642519570841,0.7233932264785741,0.7878469361174842,et_sfm_ridge,30,et_sfm,ridge
2,0.00098784838091,0.0314300553755486,0.0246752431044674,0.7024687668186871,0.7998702902601491,et_sfm_ridge,30,et_sfm,ridge
3,0.001323062828672,0.0363739306189482,0.0292311306767644,0.6646233936606154,0.7868708023622595,et_sfm_ridge,30,et_sfm,ridge
4,0.0011763918687185,0.0342985694850174,0.0278964988797875,0.6770090309235521,0.7959646120427626,et_sfm_ridge,30,et_sfm,ridge
0,0.0007555501742317,0.027487272950071,0.019472087719219,0.8262776084518659,0.8869992059506862,et_sfm_et,30,et_sfm,et
1,0.000579315336768,0.0240689704135428,0.0166694476884327,0.8084827223557278,0.8920479954758821,et_sfm_et,30,et_sfm,et
2,0.0008401967799261,0.0289861480698308,0.0187449131399861,0.7579500060498171,0.8349301271470133,et_sfm_et,30,et_sfm,et
3,0.0010440960267253,0.0323124747849089,0.0206751703885886,0.7270134691402678,0.8352561023659573,et_sfm_et,30,et_sfm,et
4,0.0008154379032102,0.0285558733575109,0.0191763345426247,0.7291741171715874,0.8662896309883473,et_sfm_et,30,et_sfm,et
0,0.0008990363284036,0.0299839345050584,0.0211589556089396,0.7841327600587749,0.8522170470389833,et_sfm_xgb,30,et_sfm,xgb
1,0.000984767997792,0.0313810133327789,0.0225907635522442,0.7343147406936915,0.8159558076981306,et_sfm_xgb,30,et_sfm,xgb
2,0.0011005473680306,0.0331744987608046,0.0236114856845456,0.7051709973361094,0.7872913071391265,et_sfm_xgb,30,et_sfm,xgb
3,0.0013416356888808,0.0366283454292013,0.0255083576435333,0.651763162930622,0.7808473104640751,et_sfm_xgb,30,et_sfm,xgb
4,0.0011254831049578,0.0335482205930182,0.0236836424939357,0.6989471791350507,0.8073449796362631,et_sfm_xgb,30,et_sfm,xgb
0,0.0008261240747792,0.0287423742021997,0.0207430023199944,0.7949842995963283,0.8647111413193858,et_sfm_lgbm,30,et_sfm,lgbm
1,0.0007232271345838,0.0268928826008635,0.0194169813274124,0.7765730927604826,0.8557759857724857,et_sfm_lgbm,30,et_sfm,lgbm
2,0.0010721644156928,0.0327439218129541,0.0221846604641866,0.7247621685874226,0.7898954070501114,et_sfm_lgbm,30,et_sfm,lgbm
3,0.0011935889895314,0.0345483572624147,0.0245527522361783,0.7038753146486705,0.8114708418809676,et_sfm_lgbm,30,et_sfm,lgbm
4,0.0008279651001206,0.0287743827061615,0.0205377278094225,0.7399380020501054,0.8646550219423372,et_sfm_lgbm,30,et_sfm,lgbm
0,0.0007211877417917,0.0268549388714957,0.0189426123433934,0.8211639594026484,0.8885410028170087,et_sfm_cb,30,et_sfm,cb
1,0.0006859157915694,0.0261899941116719,0.0186591049386115,0.7818179843228893,0.86981749830939,et_sfm_cb,30,et_sfm,cb
2,0.0008603144807489,0.0293311179594127,0.0209001683042649,0.7527293993065057,0.8313131420140767,et_sfm_cb,30,et_sfm,cb
3,0.0010781283133937,0.0328348642968683,0.023559281386969,0.7109937601823936,0.8321469815178469,et_sfm_cb,30,et_sfm,cb
4,0.0006953127336922,0.0263687833183914,0.0185918116967726,0.7718492016601671,0.8929977714593871,et_sfm_cb,30,et_sfm,cb
0,0.000997296020999,0.0315799939993515,0.0263055426549547,0.8094615702323237,0.824104133172732,xgb_sfm_linear,30,xgb_sfm,linear
1,0.0009363231483999,0.0305993978437477,0.0245825794904117,0.7828695273745209,0.8134189787581926,xgb_sfm_linear,30,xgb_sfm,linear
2,0.0008283632769411,0.0287813008208648,0.0230012062021611,0.7895130846567995,0.8369537086340358,xgb_sfm_linear,30,xgb_sfm,linear
3,0.0010770155203867,0.0328179146258062,0.0260953373858677,0.7880311596251304,0.8288491404793253,xgb_sfm_linear,30,xgb_sfm,linear
4,0.000830595319435,0.0288200506494186,0.0226032265571556,0.791179736775599,0.8622365400278965,xgb_sfm_linear,30,xgb_sfm,linear
0,0.0009968650321539,0.0315731694980714,0.0262981736478841,0.809671075920795,0.8242131909276753,xgb_sfm_ridge,30,xgb_sfm,ridge
1,0.0009369539003337,0.0306097027155396,0.0245876375563417,0.782694270199249,0.8132024163426577,xgb_sfm_ridge,30,xgb_sfm,ridge
2,0.000827108334838,0.0287594912131286,0.0229949535476922,0.7896926632671345,0.8371514553949126,xgb_sfm_ridge,30,xgb_sfm,ridge
3,0.0010884451851591,0.0329915926435678,0.0262167157082259,0.7847690731733401,0.8268197129357262,xgb_sfm_ridge,30,xgb_sfm,ridge
4,0.0008299518623729,0.0288088851289485,0.0226057393150482,0.7907864574234055,0.8623508066081347,xgb_sfm_ridge,30,xgb_sfm,ridge
0,0.0005662997437931,0.0237970532586104,0.0179240819304103,0.8768411650204665,0.9242845456294164,xgb_sfm_et,30,xgb_sfm,et
1,0.0005845021060274,0.024176478362811,0.0181707369706322,0.8418799006581594,0.900073721031238,xgb_sfm_et,30,xgb_sfm,et
2,0.0004914141552282,0.0221678631182225,0.0159408998872195,0.842518704474025,0.9124702713760068,xgb_sfm_et,30,xgb_sfm,et
3,0.000807483219141,0.0284162492095814,0.0200391532136324,0.8070265070763806,0.8905608142188595,xgb_sfm_et,30,xgb_sfm,et
4,0.0005170857979366,0.0227395206180034,0.0172866063637139,0.8576952446031358,0.9333150479103854,xgb_sfm_et,30,xgb_sfm,et
0,0.0008391820452852,0.0289686389960799,0.0212590242272798,0.8157510165127577,0.8559743709391845,xgb_sfm_xgb,30,xgb_sfm,xgb
1,0.0008964592910714,0.0299409300301681,0.0216280568412073,0.7565040089092198,0.8178779795517213,xgb_sfm_xgb,30,xgb_sfm,xgb
2,0.0007223583610658,0.026876725266778,0.0189227271029867,0.792433374915343,0.8580071908032887,xgb_sfm_xgb,30,xgb_sfm,xgb
3,0.001066542341661,0.0326579598514828,0.0231602349496511,0.7530075525306801,0.8355312103790835,xgb_sfm_xgb,30,xgb_sfm,xgb
4,0.0007425062261997,0.0272489674336424,0.0206646531253755,0.7996779906034361,0.8768563825614331,xgb_sfm_xgb,30,xgb_sfm,xgb
0,0.0007629975635926,0.0276224105318967,0.020610616425757,0.8086748549939826,0.8715401506205962,xgb_sfm_lgbm,30,xgb_sfm,lgbm
1,0.0006983425920066,0.026426172481209,0.0195654804236544,0.8180833959084298,0.8611769794273116,xgb_sfm_lgbm,30,xgb_sfm,lgbm
2,0.0005863266198247,0.0242141822043362,0.0166933349458465,0.835754576818072,0.8889690440241724,xgb_sfm_lgbm,30,xgb_sfm,lgbm
3,0.0009612883022921,0.0310046496882662,0.0206329917407124,0.7966716271468447,0.8573957580150285,xgb_sfm_lgbm,30,xgb_sfm,lgbm
4,0.0006112224236051,0.0247229129271836,0.0180720434010207,0.8431823815520763,0.9038431821075982,xgb_sfm_lgbm,30,xgb_sfm,lgbm
0,0.0005553757960183,0.0235664124554072,0.0176754284374012,0.876640210584586,0.9172972036670172,xgb_sfm_cb,30,xgb_sfm,cb
1,0.0006111219894593,0.0247208816480988,0.0188382695425342,0.8228751835542799,0.8832795560295504,xgb_sfm_cb,30,xgb_sfm,cb
2,0.0005376559979029,0.0231874103319653,0.017297854227555,0.8469568615580195,0.9053261896956856,xgb_sfm_cb,30,xgb_sfm,cb
3,0.0008008281606638,0.0282989074111327,0.0199840883742695,0.8107973593050555,0.8831792968942638,xgb_sfm_cb,30,xgb_sfm,cb
4,0.0005741299961444,0.0239610099149528,0.0182921024517598,0.8266475496576731,0.9131031197591084,xgb_sfm_cb,30,xgb_sfm,cb
0,0.0012033094733663,0.0346887513953206,0.0280455893932012,0.7910934796675758,0.7896432750397957,lgbm_sfm_linear,30,lgbm_sfm,linear
1,0.0012982275629228,0.0360309250911334,0.026844123252704,0.699887392165881,0.7521535665125572,lgbm_sfm_linear,30,lgbm_sfm,linear
2,0.0008116768144244,0.0284899423380329,0.0229044940721247,0.8335611523632653,0.8399911730169642,lgbm_sfm_linear,30,lgbm_sfm,linear
3,0.0012812079242285,0.0357939649134953,0.0287003899117743,0.6989971486703053,0.7917498014829767,lgbm_sfm_linear,30,lgbm_sfm,linear
4,0.0010912424188917,0.0330339585713202,0.0264304436518224,0.7277420673565346,0.8109592689027548,lgbm_sfm_linear,30,lgbm_sfm,linear
0,0.0012028054105021,0.0346814851253823,0.0280440301811641,0.7904136550866181,0.7896941207327351,lgbm_sfm_ridge,30,lgbm_sfm,ridge
1,0.0012964183697029,0.0360058102214488,0.0268266895874593,0.699831822817624,0.7522584289367489,lgbm_sfm_ridge,30,lgbm_sfm,ridge
2,0.0008119895451245,0.0284954302498581,0.0229136269353131,0.8341597477310488,0.8399516009705541,lgbm_sfm_ridge,30,lgbm_sfm,ridge
3,0.0012809355291496,0.0357901596692387,0.0287017763843802,0.6993135240273596,0.7918454906298642,lgbm_sfm_ridge,30,lgbm_sfm,ridge
4,0.0010902506593352,0.0330189439463959,0.0264256407559958,0.7273188645753695,0.811155904104783,lgbm_sfm_ridge,30,lgbm_sfm,ridge
0,0.0008837650314031,0.0297281858074651,0.0228696021755996,0.8244519160237591,0.8643671996615367,lgbm_sfm_et,30,lgbm_sfm,et
1,0.0006977244733971,0.0264144746947037,0.0191416573998225,0.7807878140975103,0.8727471038110766,lgbm_sfm_et,30,lgbm_sfm,et
2,0.0006207348324964,0.024914550617992,0.0181243999520596,0.8339203095839354,0.8881799610327714,lgbm_sfm_et,30,lgbm_sfm,et
3,0.001062334920185,0.0325934797188804,0.0237153905470988,0.7726014479547358,0.8496757612514585,lgbm_sfm_et,30,lgbm_sfm,et
4,0.0007537400029073,0.0274543257594739,0.0198891539865578,0.7477052692559303,0.8845009202949561,lgbm_sfm_et,30,lgbm_sfm,et
0,0.0012043568363745,0.0347038446915409,0.0267666291314439,0.7391146907952203,0.7823816907331455,lgbm_sfm_xgb,30,lgbm_sfm,xgb
1,0.0009226659272777,0.030375416495544,0.0232118510469466,0.7500579645114126,0.8317578241213383,lgbm_sfm_xgb,30,lgbm_sfm,xgb
2,0.0007965425923309,0.0282230861588687,0.0214998338035156,0.800527239424015,0.8435168857367202,lgbm_sfm_xgb,30,lgbm_sfm,xgb
3,0.0012943897476016,0.0359776284321468,0.0258049299615747,0.731596636474893,0.7911629829512126,lgbm_sfm_xgb,30,lgbm_sfm,xgb
4,0.0010091215437083,0.0317666734756464,0.0240758215126633,0.7190770972815719,0.8271027131576969,lgbm_sfm_xgb,30,lgbm_sfm,xgb
0,0.0009940675163923,0.0315288362676511,0.0227250494582421,0.7962327824745654,0.8287413763072756,lgbm_sfm_lgbm,30,lgbm_sfm,lgbm
1,0.000764727395247,0.0276537049099576,0.0206038162640867,0.7625567933039776,0.851099368500757,lgbm_sfm_lgbm,30,lgbm_sfm,lgbm
2,0.0007090500707765,0.0266279941185309,0.0193821321985547,0.8081037465076744,0.8659308884599974,lgbm_sfm_lgbm,30,lgbm_sfm,lgbm
3,0.0011026122726516,0.0332056060425286,0.0231490153613916,0.7858421841817271,0.8309778706297015,lgbm_sfm_lgbm,30,lgbm_sfm,lgbm
4,0.0007595722443657,0.0275603382483905,0.0208434089328385,0.7560154329588049,0.8745160740835974,lgbm_sfm_lgbm,30,lgbm_sfm,lgbm
0,0.0009731775560746,0.0311957938843467,0.0231301432105118,0.803856224159143,0.8389743667641123,lgbm_sfm_cb,30,lgbm_sfm,cb
1,0.0007051936054261,0.0265554816455319,0.0197105737693517,0.7692422133558147,0.864396518868292,lgbm_sfm_cb,30,lgbm_sfm,cb
2,0.0006353061949851,0.0252052810931593,0.01881699342052,0.8349678514775566,0.8850919209918954,lgbm_sfm_cb,30,lgbm_sfm,cb
3,0.0010366445479925,0.0321969648878985,0.0231378869135235,0.7864450074971956,0.8441760857838057,lgbm_sfm_cb,30,lgbm_sfm,cb
4,0.0007627831344567,0.0276185288249897,0.0218453165100778,0.7546688786550984,0.8813023980175827,lgbm_sfm_cb,30,lgbm_sfm,cb
0,0.0013611073228321,0.0368931880274961,0.030079428015559,0.733513620348335,0.7479202472546009,linear_sfm_linear,35,linear_sfm,linear
1,0.0011067285899973,0.0332675305665659,0.0260064279208586,0.7521567760494254,0.7921136534381518,linear_sfm_linear,35,linear_sfm,linear
2,0.0009984977945738,0.0315990157215991,0.0246816514577586,0.7561713226712605,0.7989893358075717,linear_sfm_linear,35,linear_sfm,linear
3,0.001227942616457,0.0350420121633601,0.028453015854574,0.7397881930170032,0.8026643474404108,linear_sfm_linear,35,linear_sfm,linear
4,0.0009598354574426,0.0309812113617701,0.0242572982329901,0.7589906767536614,0.8357185220869875,linear_sfm_linear,35,linear_sfm,linear
0,0.0013235611734149,0.0363807802749608,0.0294271589061945,0.7425736724681441,0.7562698110168758,linear_sfm_ridge,35,linear_sfm,ridge
1,0.0011274223215782,0.0335771100837788,0.0266127553565988,0.7462621505689374,0.7858178202034186,linear_sfm_ridge,35,linear_sfm,ridge
2,0.0009864268439607,0.0314074329412752,0.0245951417252113,0.7578516653822527,0.8015149019277648,linear_sfm_ridge,35,linear_sfm,ridge
3,0.0012910323792923,0.0359309390260314,0.0286381649158222,0.738766386120571,0.7917874109804659,linear_sfm_ridge,35,linear_sfm,ridge
4,0.0009755230325272,0.0312333640923804,0.0243211543132183,0.7534847658229501,0.8329186822432392,linear_sfm_ridge,35,linear_sfm,ridge
0,0.0010252572613355,0.0320196386821522,0.0232406522427837,0.7947405888974943,0.8276836874188728,linear_sfm_et,35,linear_sfm,et
1,0.000637465427329,0.025248077695719,0.0186272068314227,0.8187758754790166,0.8780935917427417,linear_sfm_et,35,linear_sfm,et
2,0.0008923369901897,0.0298720101464526,0.0217449073597165,0.7838136016192612,0.8258160487485838,linear_sfm_et,35,linear_sfm,et
3,0.0011350315934775,0.0336902299410019,0.0247258081306524,0.7668169093318367,0.835070551051182,linear_sfm_et,35,linear_sfm,et
4,0.0006913530677289,0.0262935936632652,0.0191213175830766,0.8107197358938298,0.8887679660636342,linear_sfm_et,35,linear_sfm,et
0,0.0014905349598028,0.0386074469474846,0.0280812924106245,0.7304223425368096,0.7271208092856389,linear_sfm_xgb,35,linear_sfm,xgb
1,0.0009903771367344,0.0314702579705739,0.0236231228754698,0.7774921242893476,0.818496946098035,linear_sfm_xgb,35,linear_sfm,xgb
2,0.0010363538535758,0.0321924502574108,0.0243996478932322,0.7335700718562363,0.7916620487366353,linear_sfm_xgb,35,linear_sfm,xgb
3,0.0011173799038891,0.0334272329678831,0.0248452119467773,0.7855386348526614,0.8243970297852091,linear_sfm_xgb,35,linear_sfm,xgb
4,0.0009951178266768,0.0315454882142738,0.0233336097104601,0.7298153335066859,0.8292115436363994,linear_sfm_xgb,35,linear_sfm,xgb
0,0.0012471576868683,0.0353151198053805,0.0261716327603614,0.7264973175976945,0.7760311822486312,linear_sfm_lgbm,35,linear_sfm,lgbm
1,0.0008445920191901,0.0290618653769876,0.0213763238685582,0.7855368560908548,0.8400042154188154,linear_sfm_lgbm,35,linear_sfm,lgbm
2,0.0010528257540374,0.0324472765272749,0.0247419034916181,0.7503734989661579,0.789098443749047,linear_sfm_lgbm,35,linear_sfm,lgbm
3,0.001062080667263,0.0325895791206792,0.0237314627225639,0.8068640440551904,0.8370265064648803,linear_sfm_lgbm,35,linear_sfm,lgbm
4,0.0008280920183439,0.0287765880247118,0.0218785310764862,0.7726742333446603,0.8604544497630882,linear_sfm_lgbm,35,linear_sfm,lgbm
0,0.0010944269437398,0.0330821242325805,0.0236098984064184,0.7697495532012767,0.8092357594721631,linear_sfm_cb,35,linear_sfm,cb
1,0.0007456924557661,0.0273073699899153,0.020111531841422,0.7921923541859383,0.8559823100767533,linear_sfm_cb,35,linear_sfm,cb
2,0.000943731976384,0.030720220968998,0.0227271511459495,0.7544995313226652,0.8116573180388605,linear_sfm_cb,35,linear_sfm,cb
3,0.0011812335992718,0.0343690791158545,0.0244342339252959,0.7792838085368434,0.8159414407374773,linear_sfm_cb,35,linear_sfm,cb
4,0.0007624832587695,0.0276130994053474,0.0205918398339171,0.788354110125599,0.8742289951982452,linear_sfm_cb,35,linear_sfm,cb
0,0.0012907060812698,0.0359263981115539,0.029087956750234,0.727237000946787,0.7625167712769592,ridge_sfm_linear,35,ridge_sfm,linear
1,0.0011067285899973,0.0332675305665659,0.0260064279208586,0.7521567760494254,0.7921136534381518,ridge_sfm_linear,35,ridge_sfm,linear
2,0.0010018709927506,0.0316523457701106,0.0259142939745213,0.7535246760094181,0.7989251112309227,ridge_sfm_linear,35,ridge_sfm,linear
3,0.0011870991298585,0.0344543049539323,0.0276301419348082,0.7604380980787946,0.8127569974082087,ridge_sfm_linear,35,ridge_sfm,linear
4,0.0009598354574426,0.0309812113617701,0.0242572982329901,0.7589906767536614,0.8357185220869875,ridge_sfm_linear,35,ridge_sfm,linear
0,0.0012551866389868,0.0354286132806075,0.0285196331782645,0.7327611101203564,0.7704934651101402,ridge_sfm_ridge,35,ridge_sfm,ridge
1,0.0011274223215782,0.0335771100837788,0.0266127553565988,0.7462621505689374,0.7858178202034186,ridge_sfm_ridge,35,ridge_sfm,ridge
2,0.0009898549401602,0.0314619602084848,0.0257744210489188,0.757505335205178,0.8013755405607119,ridge_sfm_ridge,35,ridge_sfm,ridge
3,0.0012584248564406,0.0354742844387397,0.0279373716382044,0.7607715748065005,0.8000894494847257,ridge_sfm_ridge,35,ridge_sfm,ridge
4,0.0009755230325272,0.0312333640923804,0.0243211543132183,0.7534847658229501,0.8329186822432392,ridge_sfm_ridge,35,ridge_sfm,ridge
0,0.0009955053283877,0.0315516295678638,0.0228834836124388,0.8036082378340138,0.8333215616807276,ridge_sfm_et,35,ridge_sfm,et
1,0.000637465427329,0.025248077695719,0.0186272068314227,0.8187758754790166,0.8780935917427417,ridge_sfm_et,35,ridge_sfm,et
2,0.0009164734471092,0.0302733124568364,0.0218981534449019,0.777143538949674,0.819134915263505,ridge_sfm_et,35,ridge_sfm,et
3,0.0011812251709962,0.0343689565014162,0.0250722587753164,0.7570563020324432,0.8200011542827248,ridge_sfm_et,35,ridge_sfm,et
4,0.0006913530677289,0.0262935936632652,0.0191213175830766,0.8107197358938298,0.8887679660636342,ridge_sfm_et,35,ridge_sfm,et
0,0.0014042351189345,0.0374731252891268,0.0272007327142093,0.721383668548477,0.7409466683511505,ridge_sfm_xgb,35,ridge_sfm,xgb
1,0.0009903771367344,0.0314702579705739,0.0236231228754698,0.7774921242893476,0.818496946098035,ridge_sfm_xgb,35,ridge_sfm,xgb
2,0.0012185074823463,0.0349071265266331,0.0270966203606363,0.7322788161343036,0.7489313664900263,ridge_sfm_xgb,35,ridge_sfm,xgb
3,0.001248490511986,0.0353339852264935,0.0255584069059251,0.7677446586896851,0.7985183936888608,ridge_sfm_xgb,35,ridge_sfm,xgb
4,0.0009951178266768,0.0315454882142738,0.0233336097104601,0.7298153335066859,0.8292115436363994,ridge_sfm_xgb,35,ridge_sfm,xgb
0,0.0011067911392054,0.0332684706472273,0.0241885172351744,0.7639347014396247,0.8086603389646683,ridge_sfm_lgbm,35,ridge_sfm,lgbm
1,0.0008445920191901,0.0290618653769876,0.0213763238685582,0.7855368560908548,0.8400042154188154,ridge_sfm_lgbm,35,ridge_sfm,lgbm
2,0.0010292421689869,0.0320818043287306,0.0239507173630778,0.7595961433112217,0.795616763205179,ridge_sfm_lgbm,35,ridge_sfm,lgbm
3,0.0010662031853953,0.0326527668872843,0.0232905499854473,0.8021397904126895,0.8346284872247854,ridge_sfm_lgbm,35,ridge_sfm,lgbm
4,0.0008280920183439,0.0287765880247118,0.0218785310764862,0.7726742333446603,0.8604544497630882,ridge_sfm_lgbm,35,ridge_sfm,lgbm
0,0.0011291107377454,0.0336022430463416,0.0244532518676731,0.7729391704175946,0.8018687234209925,ridge_sfm_cb,35,ridge_sfm,cb
